relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,evidence,source_url
PART_OF_TREATMENT,là một phần phác đồ,1684,INTE_7128193283,Intervention,Xử trí cơn hen tại nhà,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,Sử dụng thuốc dự phòng và cắt cơn hen tại nhà như thế nào là đúng cách để mang lại hiệu quả tốt nhất?…,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
PART_OF_TREATMENT,là một phần phác đồ,1558,INTE_172f62e16d,Intervention,Khám định kỳ,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Trước đó, trẻ không điều trị đầy đủ và thăm khám định kỳ theo hướng dẫn của bác sĩ chuyên khoa.",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_SYMPTOM,có triệu chứng lâm sàng,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,368,SYMP_9b64b09b82,Symptom,Khó thở do co thắt phế quản,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Hen phế quản trẻ em là bệnh lý đường hô hấp đặc trưng bởi tình trạng viêm mạn tính đường thở, gây co thắt phế quản, phù nề và tăng tiết dịch nhầy làm cho trẻ khó thở.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_SYMPTOM,có triệu chứng lâm sàng,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,433,SYMP_dbf14fdc47,Symptom,Ngừng tim do hen cấp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Ngày 15/1, Bệnh viện Nhi Trung ương vừa tiếp nhận một trường hợp bệnh nhi 15 tuổi nhập viện trong tình trạng ngừng tim do lên cơn hen cấp.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_SYMPTOM,có triệu chứng lâm sàng,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,456,SYMP_ed209fdae4,Symptom,Ho kéo dài,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,Hen phế quản trẻ em là bệnh lý đường hô hấp đặc trưng bởi tình trạng viêm mạn tính đường thở...,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_SYMPTOM,có triệu chứng lâm sàng,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,315,SYMP_5ee77e8376,Symptom,Khó thở khi thời tiết thay đổi,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Những ngày gần đây, thời tiết tại Hà Nội và các tỉnh miền Bắc thay đổi thất thường, độ ẩm không khí cao là điều kiện thuận lợi khiến các bệnh lý về hô hấp, đặc biệt là hen phế quản ở trẻ em tăng cao.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_SYMPTOM,có triệu chứng lâm sàng,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,238,SYMP_19e862be55,Symptom,Phản ứng dị ứng gia đình,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,Nếu trẻ sinh ra trong gia đình có một hoặc cả hai cha mẹ bị dị ứng và hen thì có xu hướng phát triển thành dị ứng và hen.,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_COMPLICATION,gây ra biến chứng,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,919,COMP_dbf14fdc47,Complication,Ngừng tim do hen cấp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Ngày 15/1, Bệnh viện Nhi Trung ương vừa tiếp nhận một trường hợp bệnh nhi 15 tuổi nhập viện trong tình trạng ngừng tim do lên cơn hen cấp.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_COMPLICATION,gây ra biến chứng,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,806,COMP_7894e6c965,Complication,Suy hô hấp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Hen phế quản trẻ em là bệnh lý đường hô hấp đặc trưng bởi tình trạng viêm mạn tính đường thở, gây co thắt phế quản, phù nề và tăng tiết dịch nhầy làm cho trẻ khó thở.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_COMPLICATION,gây ra biến chứng,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,775,COMP_5c7ef63953,Complication,Tăng nguy cơ nhập viện,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Những ngày gần đây, thời tiết tại Hà Nội và các tỉnh miền Bắc thay đổi thất thường... khiến các bệnh lý về hô hấp, đặc biệt là hen phế quản ở trẻ em tăng cao.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
PART_OF_TREATMENT,là một phần phác đồ,1713,INTE_8209052586,Intervention,Hướng dẫn từ bác sĩ chuyên khoa,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,Sử dụng thuốc dự phòng và cắt cơn hen tại nhà như thế nào là đúng cách để mang lại hiệu quả tốt nhất?…,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,1311,DEMO_160fb4d2c2,Demographic,Trẻ em dưới 5 tuổi,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,"Những đối tượng này thường là trẻ em, người lớn tuổi khó phối hợp động tác tay và thở.",https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,1524,DEMO_f917c70a86,Demographic,Người lớn tuổi,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,"Những đối tượng này thường là trẻ em, người lớn tuổi khó phối hợp động tác tay và thở.",https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html
TREATS,điều trị,180,DRUG_b852f97109,Drug,Thuốc giãn phế quản,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,"Các thuốc có thể sử dụng dưới dạng khí dung bao gồm corticosteroid, thuốc giãn phế quản, thuốc kháng cholinergic, kháng sinh, thuốc làm loãng đờm.",https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html
TREATS,điều trị,188,DRUG_c41007ff15,Drug,Thuốc kháng cholinergic,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,"Các thuốc có thể sử dụng dưới dạng khí dung bao gồm corticosteroid, thuốc giãn phế quản, thuốc kháng cholinergic, kháng sinh, thuốc làm loãng đờm.",https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html
TREATS,điều trị,158,DRUG_9582657078,Drug,Thuốc kháng sinh,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,"Các thuốc có thể sử dụng dưới dạng khí dung bao gồm corticosteroid, thuốc giãn phế quản, thuốc kháng cholinergic, kháng sinh, thuốc làm loãng đờm.",https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html
TREATS,điều trị,87,DRUG_0ddc2f6f5f,Drug,Thuốc làm loãng đờm,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,"Các thuốc có thể sử dụng dưới dạng khí dung bao gồm corticosteroid, thuốc giãn phế quản, thuốc kháng cholinergic, kháng sinh, thuốc làm loãng đờm.",https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html
PART_OF_TREATMENT,là một phần phác đồ,1538,INTE_04ca4b5ac9,Intervention,Sử dụng buồng đệm với MDI,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,Đối với người bệnh gặp khó khăn trong việc sử dụng bình hít đơn thuần...buồng đệm sẽ giúp cải thiện phân bố thuốc và giảm lượng thuốc dính ở họng...,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html
PART_OF_TREATMENT,là một phần phác đồ,1680,INTE_6d584aecc6,Intervention,Sử dụng Breezhaler,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,Bộ breezhaler gồm có một ống hít Breezhaler và vỉ thuốc chứa viên nang được sử dụng trong ống hít (hình 5a).,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html
PART_OF_TREATMENT,là một phần phác đồ,1579,INTE_2270ae6d05,Intervention,Sử dụng máy khí dung,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,76,J45.8,Disease,Hen phế quản [hen suyễn] [hen] hỗn hợp,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html,Máy khí dung là thiết bị chuyển dung dịch thuốc từ dạng nước thành dạng phun sương để tối ưu hóa sự lắng đọng thuốc ở đường hô hấp dưới.,https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,469,SYMP_f857472211,Symptom,Khó thở,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Hen phế quản trẻ em là bệnh lý đường hô hấp đặc trưng bởi tình trạng viêm mạn tính đường thở, gây co thắt phế quản, phù nề và tăng tiết dịch nhầy làm cho trẻ khó thở.",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,226,SYMP_099ef08d1e,Symptom,Cơn hen cấp,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Ngày 15/1, Bệnh viện Nhi Trung ương vừa tiếp nhận một trường hợp bệnh nhi 15 tuổi nhập viện trong tình trạng ngừng tim do lên cơn hen cấp.",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,242,SYMP_1d53c8a835,Symptom,Phù nề đường thở,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Hen phế quản trẻ em là bệnh lý đường hô hấp đặc trưng bởi tình trạng viêm mạn tính đường thở, gây co thắt phế quản, phù nề và tăng tiết dịch nhầy làm cho trẻ khó thở.",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,290,SYMP_46eec2ed05,Symptom,Ngừng tim,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Ngày 15/1, Bệnh viện Nhi Trung ương vừa tiếp nhận một trường hợp bệnh nhi 15 tuổi nhập viện trong tình trạng ngừng tim do lên cơn hen cấp.",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,258,SYMP_28cc2472dc,Symptom,Khó thở khi giao mùa,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Những ngày gần đây, thời tiết tại Hà Nội và các tỉnh miền Bắc thay đổi thất thường, độ ẩm không khí cao là điều kiện thuận lợi khiến các bệnh lý về hô hấp, đặc biệt là hen phế quản ở trẻ em tăng cao.",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_COMPLICATION,gây ra biến chứng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,757,COMP_46eec2ed05,Complication,Ngừng tim,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Ngày 15/1, Bệnh viện Nhi Trung ương vừa tiếp nhận một trường hợp bệnh nhi 15 tuổi nhập viện trong tình trạng ngừng tim do lên cơn hen cấp.",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_COMPLICATION,gây ra biến chứng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,774,COMP_5a6c9c9ba4,Complication,Tăng nguy cơ tái phát,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Trước đó, trẻ không điều trị đầy đủ và thăm khám định kỳ theo hướng dẫn của bác sĩ chuyên khoa.",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_COMPLICATION,gây ra biến chứng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,938,COMP_f40cd37bc9,Complication,Viêm mạn tính đường thở,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,Hen phế quản trẻ em là bệnh lý đường hô hấp đặc trưng bởi tình trạng viêm mạn tính đường thở...,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,1400,DEMO_79c5ca4e86,Demographic,Trẻ em,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,Hen phế quản ở trẻ em có thể điều trị dự phòng để kiểm soát bệnh hoàn toàn...,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
INCREASES_RISK_OF,làm tăng nguy cơ,1030,RISK_37d906d3dc,RiskFactor,Giao mùa,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Những ngày gần đây, thời tiết tại Hà Nội và các tỉnh miền Bắc thay đổi thất thường, độ ẩm không khí cao là điều kiện thuận lợi khiến các bệnh lý về hô hấp...",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
INCREASES_RISK_OF,làm tăng nguy cơ,1045,RISK_43474778d4,RiskFactor,Không điều trị đầy đủ,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Trước đó, trẻ không điều trị đầy đủ và thăm khám định kỳ theo hướng dẫn của bác sĩ chuyên khoa.",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
INCREASES_RISK_OF,làm tăng nguy cơ,1053,RISK_49b6832dbc,RiskFactor,Không thăm khám định kỳ,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Trước đó, trẻ không điều trị đầy đủ và thăm khám định kỳ theo hướng dẫn của bác sĩ chuyên khoa.",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
INCREASES_RISK_OF,làm tăng nguy cơ,1028,RISK_36dd58c3ba,RiskFactor,Gia đình có tiền sử dị ứng/hen,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,Nếu trẻ sinh ra trong gia đình có một hoặc cả hai cha mẹ bị dị ứng và hen thì có xu hướng phát triển thành dị ứng và hen.,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
PART_OF_TREATMENT,là một phần phác đồ,1731,INTE_936047f338,Intervention,Dùng thuốc dự phòng,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,Hen phế quản ở trẻ em có thể điều trị dự phòng để kiểm soát bệnh hoàn toàn – Cha mẹ không nên chủ quan...,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
PART_OF_TREATMENT,là một phần phác đồ,1684,INTE_7128193283,Intervention,Xử trí cơn hen tại nhà,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,Sử dụng thuốc dự phòng và cắt cơn hen tại nhà như thế nào là đúng cách để mang lại hiệu quả tốt nhất?…,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
PART_OF_TREATMENT,là một phần phác đồ,1558,INTE_172f62e16d,Intervention,Khám định kỳ,https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan,"Trước đó, trẻ không điều trị đầy đủ và thăm khám định kỳ theo hướng dẫn của bác sĩ chuyên khoa.",https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,363,SYMP_95775cd345,Symptom,Ho khan,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"Dấu hiệu báo trước: hắt hơi, sổ mũi, ngứa mắt hoặc đỏ mắt (viêm màng tiếp hợp dị ứng), ho khan vài tiếng, có khi buồn ngủ.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,227,SYMP_0aa1a20cb8,Symptom,Ho dai dẳng,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"+ Ho dai dẳng, tăng về đêm.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,427,SYMP_d84363dc7b,Symptom,Khò khè tái phát,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"+ Khó thở, khò khè tái phát.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
HAS_SYMPTOM,có triệu chứng lâm sàng,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,340,SYMP_796dc014fa,Symptom,Nặng ngực tái phát,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,+ Nặng ngực tái phát.,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,584,DIAG_6a2987514d,DiagnosticTest,Đo chức năng hô hấp,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"Chức năng hô hấp có thể thấy rối loạn thông khí tắc nghẽn phục hồi hoàn toàn với thuốc giãn phế quản: chỉ số Gaensler ≥ 70% sau phun hít hoặc khí dung 400 mg salbutamol, FEV1 sau test tăng > 12% và > 200 mL so với trước test hồi phục phế quản.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,77,J45.9,Disease,"Hen phế quản [hen suyễn] [hen], không xác định",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,585,DIAG_6a9931aac1,DiagnosticTest,Nghiệm pháp co thắt phế quản bằng methacholin,https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html,"Tuy nhiên, chức năng hô hấp có thể hoàn toàn bình thường ở những người bệnh ngoài cơn hen hoặc kiểm soát bệnh hen hoàn toàn. ... nghiệm pháp co thắt phế quản bằng methacholin để tìm sự tăng tính kích thích của phế quản. Tuy nhiên rất nguy hiểm, chỉ tiến hành khi thực sự cần thiết tại các cơ sở y tế có trang bị đầy đủ dụng cụ cấp cứu.",https://hohap.bachmai.gov.vn/detail/14225/hen-phe-quan-%C2%A0-cach-nhan-biet-va-chan-doan.html
